3,
1.0,0.0
0.99,0.002825974679878619
0.98,0.0056369948112667285
0.97,0.00843102760271553
0.96,0.011206040262776221
0.95,0.013959999999999998
0.94,0.016690874022938066
0.9299999999999999,0.019396629540141614
0.92,0.022075233760161822
0.91,0.024724653891549944
0.9,0.027342857142857144
0.89,0.029928421404073306
0.88,0.03248236729094307
0.87,0.03500632610064975
0.86,0.03750192913037666
0.85,0.0399708076773071
0.84,0.04241459303862442
0.83,0.044834916511511905
0.8200000000000001,0.047233409393152875
0.81,0.04961170298073066
0.8,0.05197142857142857
0.79,0.05431359684668531
0.78,0.05663673602496102
0.77,0.058938753708971246
0.76,0.061217557501431534
0.75,0.06347105500505737
0.74,0.06569715382256437
0.73,0.06789376155666801
0.72,0.07005878581008387
0.71,0.07219013418552744
0.7,0.07428571428571429
0.69,0.07634413406632835
0.6799999999999999,0.07836680289492719
0.6699999999999999,0.08035583049203675
0.6599999999999999,0.08231332657818305
0.6499999999999999,0.08424140087389201
0.64,0.08614216309968958
0.63,0.08801772297610178
0.62,0.08987019022365457
0.61,0.09170167456287388
0.6,0.09351428571428573
0.59,0.09530906688800131
0.5800000000000001,0.09708279525247311
0.5700000000000001,0.09883118146573887
0.56,0.10054993618583634
0.55,0.10223477007080321
0.54,0.10388139377867726
0.53,0.10548551796749624
0.52,0.10704285329529786
0.51,0.10854911042011987
0.5,0.11
0.49,0.11139176981023785
0.48,0.11272281609518034
0.47,0.11399207221643627
0.45999999999999996,0.11519847153561445
0.44999999999999996,0.11634094741432367
0.43999999999999995,0.1174184332141727
0.42999999999999994,0.11842986229677034
0.42000000000000004,0.11937416802372536
0.41000000000000003,0.12025028375664662
0.4,0.12105714285714285
0.39,0.121793139585333
0.38,0.1224545117953769
0.37,0.12303695823994451
0.36,0.12353617767170573
0.35,0.12394786884333057
0.33999999999999997,0.12426773050748895
0.32999999999999996,0.12449146141685084
0.31999999999999995,0.12461476032408621
0.30999999999999994,0.12463332598186498
0.29999999999999993,0.12454285714285718
0.29000000000000004,0.12433881470557288
0.28,0.12401570815188331
0.27,0.12356780910949988
0.26,0.12298938920613392
0.25,0.12227472006949681
0.24,0.12141807332729995
0.22999999999999998,0.12041372060725478
0.21999999999999997,0.11925593353707259
0.20999999999999996,0.1179389837444648
0.19999999999999996,0.11645714285714286
0.18999999999999995,0.11480388415677456
0.17999999999999994,0.11296948754085412
0.16999999999999993,0.11094343456083205
0.16000000000000003,0.10871520676815909
0.15000000000000002,0.10627428571428571
0.14,0.10360674957832681
0.13,0.10068506305005424
0.12,0.09747828744690391
0.10999999999999999,0.09395548408631194
0.09999999999999998,0.09008571428571428
0.08999999999999997,0.08584359880909248
0.07999999999999996,0.08122599620661014
0.06999999999999995,0.0762333460529447
0.05999999999999994,0.07082058421604731
0.04999999999999993,0.0648971428571428
0.040000000000000036,0.05831041745712148
0.030000000000000027,0.05066757046366133
0.020000000000000018,0.041509822731522775
0.010000000000000009,0.030202160145204465
0.0,0.0
0.010101010101010102,-0.015449834807565059
0.020202020202020204,-0.02156157964086162
0.030303030303030304,-0.024122982838392953
0.04040404040404041,-0.02647248672516145
0.05050505050505051,-0.02831945598944244
0.06060606060606061,-0.029395934628629616
0.07070707070707072,-0.03000316716989697
0.08080808080808081,-0.030547352165774116
0.09090909090909091,-0.03114507006337064
0.10101010101010102,-0.03167485077395239
0.11111111111111112,-0.03204302998584484
0.12121212121212122,-0.032259559387987344
0.13131313131313133,-0.03235354767272984
0.14141414141414144,-0.03235410353242221
0.15151515151515152,-0.03229031876036958
0.16161616161616163,-0.03218373753578391
0.17171717171717174,-0.03203650080506315
0.18181818181818182,-0.031847674514353164
0.19191919191919193,-0.03161632460979984
0.20202020202020204,-0.03134151771924753
